Date,Nasdaq Change %,Nasdaq Trend,S&P500 Change %,S&P500 Trend,DJI Change %,DJI Trend,VIX Change %,VIX Trend
10/10/2017,0.5400,1,0.23,1,0.31,1,-2.42,0
10/11/2017,-0.3100,0,0.18,1,0.18,1,-2.28,0
10/12/2017,1.8300,1,-0.17,0,-0.14,0,0.61,1
10/13/2017,0.2900,1,0.09,1,0.13,1,-3.03,0
10/16/2017,0.7300,1,0.18,1,0.37,1,3.12,1
10/17/2017,-1.8900,0,0.07,1,0.18,1,4.04,1
10/18/2017,-1.2500,0,0.07,1,0.70,1,-2.33,0
10/19/2017,-0.5400,0,0.03,1,0.02,1,-0.20,0
10/20/2017,0.5400,1,0.51,1,0.71,1,-0.80,0
10/23/2017,-1.8400,0,-0.40,0,-0.23,0,11.03,1
10/24/2017,-0.5100,0,0.16,1,0.72,1,0.81,1
10/25/2017,0.7300,1,-0.47,0,-0.48,0,0.63,1
10/26/2017,-1.4000,0,0.13,1,0.31,1,0.62,1
10/27/2017,-0.5000,0,0.81,1,0.14,1,-13.27,0
10/30/2017,1.8400,1,-0.32,0,-0.36,0,7.14,1
10/31/2017,0.3900,1,0.09,1,0.12,1,-3.05,0
11/1/2017,-1.6100,0,0.16,1,0.25,1,0.20,1
11/2/2017,0.0400,1,0.02,1,0.35,1,-2.65,0
11/3/2017,1.5800,1,0.31,1,0.10,1,-7.96,0
11/6/2017,0.5500,1,0.13,1,0.04,1,2.84,1
11/7/2017,-1.2100,0,-0.02,0,0.04,1,5.21,1
11/8/2017,-2.7400,0,0.14,1,0.03,1,-1.11,0
11/9/2017,0.0800,1,-0.38,0,-0.43,0,7.36,1
11/10/2017,0.2100,1,-0.09,0,-0.17,0,7.52,1
11/13/2017,0.7600,1,0.10,1,0.07,1,1.86,1
11/14/2017,-0.4600,0,-0.23,0,-0.13,0,0.78,1
11/15/2017,0.2800,1,-0.55,0,-0.59,0,13.29,1
11/16/2017,0.6800,1,0.82,1,0.80,1,-10.43,0
11/17/2017,0.0500,1,-0.26,0,-0.43,0,-2.81,0
11/20/2017,-0.2900,0,0.13,1,0.31,1,-6.82,0
11/21/2017,0.4700,1,0.65,1,0.69,1,-8.64,0
11/22/2017,0.5300,1,-0.08,0,-0.27,0,1.54,1
11/24/2017,0.5600,1,0.21,1,0.14,1,-2.13,0
11/27/2017,0.1600,1,-0.04,0,0.10,1,2.07,1
11/28/2017,-0.0600,0,0.98,1,1.09,1,1.62,1
11/29/2017,1.8900,1,-0.04,0,0.44,1,6.68,1
11/30/2017,0.4900,1,0.82,1,1.39,1,5.42,1
12/1/2017,-2.4800,0,-0.20,0,-0.17,0,1.33,1
12/4/2017,0.5800,1,-0.11,0,0.24,1,2.19,1
12/5/2017,0.7400,1,-0.37,0,-0.45,0,-3.00,0
12/6/2017,0.0600,1,-0.01,0,-0.16,0,-2.74,0
12/7/2017,1.0400,1,0.29,1,0.29,1,-7.80,0
12/8/2017,-0.5500,0,0.55,1,0.49,1,-5.71,0
12/11/2017,-0.7700,0,0.32,1,0.23,1,-2.51,0
12/12/2017,-1.4600,0,0.15,1,0.49,1,6.21,1
12/13/2017,0.3800,1,-0.05,0,0.33,1,2.62,1
12/14/2017,0.7300,1,-0.41,0,-0.31,0,3.05,1
12/15/2017,-0.0700,0,0.90,1,0.58,1,-10.20,0
12/18/2017,0.7500,1,0.54,1,0.57,1,1.17,1
12/19/2017,0.3300,1,-0.32,0,-0.15,0,5.25,1
12/20/2017,0.1700,1,-0.08,0,-0.11,0,-3.09,0
12/21/2017,-0.2500,0,0.20,1,0.23,1,-1.03,0
12/22/2017,0.2800,1,-0.05,0,-0.11,0,2.91,1
12/26/2017,0.7800,1,-0.11,0,-0.03,0,3.54,1
12/27/2017,-0.3800,0,0.08,1,0.11,1,2.15,1
12/28/2017,1.4600,1,0.18,1,0.26,1,-2.77,0
12/29/2017,-0.3800,0,-0.52,0,-0.48,0,8.45,1
1/2/2018,-0.1500,0,0.83,1,0.42,1,-11.50,0
1/3/2018,0.1500,1,0.64,1,0.40,1,-6.35,0
1/4/2018,-0.1600,0,0.40,1,0.61,1,0.77,1
1/5/2018,0.0600,1,0.70,1,0.88,1,0.00,0
1/8/2018,-0.2200,0,0.17,1,-0.05,0,3.25,1
1/9/2018,0.1500,1,0.13,1,0.41,1,5.88,1
1/10/2018,0.6800,1,-0.11,0,-0.07,0,-2.58,0
1/11/2018,0.2500,1,0.70,1,0.81,1,0.61,1
1/12/2018,0.2100,1,0.67,1,0.89,1,2.83,1
1/16/2018,0.7700,1,-0.35,0,-0.04,0,14.76,1
1/17/2018,-0.4000,0,0.94,1,1.25,1,2.14,1
1/18/2018,0.1100,1,-0.16,0,-0.37,0,2.60,1
1/19/2018,-0.4800,0,0.44,1,0.21,1,-7.77,0
1/22/2018,0.8000,1,0.81,1,0.55,1,-2.13,0
1/23/2018,0.2900,1,0.22,1,-0.01,0,0.63,1
1/24/2018,0.4100,1,-0.06,0,0.16,1,3.33,1
1/25/2018,0.1400,1,0.06,1,0.54,1,0.96,1
1/26/2018,0.1300,1,1.18,1,0.85,1,-4.32,0
1/29/2018,0.4700,1,-0.67,0,-0.67,0,24.91,1
1/30/2018,1.1700,1,-1.09,0,-1.37,0,6.86,1
1/31/2018,2.0500,1,0.05,1,0.28,1,-8.45,0
2/1/2018,-1.0700,0,-0.06,0,0.14,1,-0.52,0
2/2/2018,-0.3700,0,-2.12,0,-2.54,0,28.51,1
2/5/2018,-0.3400,0,-4.10,0,-4.60,0,115.60,1
2/6/2018,1.9300,1,1.74,1,2.33,1,-19.67,0
2/7/2018,-1.4600,0,-0.50,0,-0.08,0,-7.51,0
2/8/2018,0.5500,1,-3.75,0,-4.15,0,20.66,1
2/9/2018,0.1500,1,1.49,1,1.38,1,-13.15,0
2/12/2018,1.5500,1,1.39,1,1.70,1,-11.87,0
2/13/2018,0.2500,1,0.26,1,0.16,1,-2.50,0
2/14/2018,-1.7500,0,1.34,1,1.03,1,-22.87,0
2/15/2018,-0.1700,0,1.21,1,1.23,1,-0.67,0
2/16/2018,-1.4600,0,0.04,1,0.08,1,1.73,1
2/20/2018,-0.9000,0,-0.58,0,-1.01,0,5.86,1
2/21/2018,0.6200,1,-0.55,0,-0.67,0,-2.82,0
2/22/2018,-0.6600,0,0.10,1,0.66,1,-6.49,0
2/23/2018,0.0400,1,1.60,1,1.39,1,-11.91,0
2/26/2018,0.0600,1,1.18,1,1.58,1,-4.18,0
2/27/2018,1.4600,1,-1.27,0,-1.16,0,17.66,1
2/28/2018,0.2700,1,-1.11,0,-1.50,0,6.78,1
3/1/2018,1.1400,1,-1.33,0,-1.68,0,13.20,1
3/2/2018,-0.1000,0,0.51,1,-0.29,0,-12.82,0
3/5/2018,0.0000,0,1.10,1,1.37,1,-4.39,0
3/6/2018,0.1600,1,0.26,1,0.04,1,-1.98,0
3/7/2018,0.2400,1,-0.05,0,-0.33,0,-3.27,0
3/8/2018,0.2600,1,0.45,1,0.38,1,-6.87,0
3/9/2018,0.4600,1,1.74,1,1.77,1,-11.49,0
3/12/2018,0.8000,1,-0.13,0,-0.62,0,7.79,1
3/13/2018,0.0900,1,-0.64,0,-0.68,0,3.61,1
3/14/2018,0.8400,1,-0.57,0,-1.00,0,5.38,1
3/15/2018,-1.7600,0,-0.08,0,0.47,1,-3.71,0
3/16/2018,0.4800,1,0.17,1,0.29,1,-4.76,0
3/19/2018,1.3700,1,-1.42,0,-1.35,0,20.38,1
3/20/2018,-0.2400,0,0.15,1,0.47,1,-4.31,0
3/21/2018,0.9600,1,-0.18,0,-0.18,0,-1.87,0
3/22/2018,0.6500,1,-2.52,0,-2.93,0,30.68,1
3/23/2018,0.0200,1,-2.10,0,-1.77,0,6.56,1
3/26/2018,0.7700,1,2.72,1,2.84,1,-15.44,0
3/27/2018,0.1300,1,-1.73,0,-1.43,0,6.99,1
3/28/2018,-0.8000,0,-0.29,0,-0.04,0,1.64,1
3/29/2018,2.3600,1,1.38,1,1.07,1,-12.68,0
4/2/2018,-1.1100,0,-2.23,0,-1.90,0,18.28,1
4/3/2018,0.0900,1,1.26,1,1.65,1,-10.67,0
4/4/2018,-0.3300,0,1.16,1,0.96,1,-4.93,0
4/5/2018,-0.1300,0,0.69,1,0.99,1,-5.58,0
4/6/2018,0.4100,1,-2.19,0,-2.34,0,13.46,1
4/9/2018,-0.4800,0,0.33,1,0.19,1,1.30,1
4/10/2018,2.3300,1,1.67,1,1.79,1,-5.97,0
4/11/2018,-0.3200,0,-0.55,0,-0.90,0,-1.12,0
4/12/2018,-0.6300,0,0.83,1,1.21,1,-8.65,0
4/13/2018,-0.2800,0,-0.29,0,-0.50,0,-5.84,0
4/16/2018,1.7400,1,0.81,1,0.87,1,-4.88,0
4/17/2018,0.5400,1,1.07,1,0.87,1,-7.91,0
4/18/2018,0.0800,1,0.08,1,-0.16,0,2.30,1
4/19/2018,0.5000,1,-0.57,0,-0.34,0,2.31,1
4/20/2018,0.1800,1,-0.85,0,-0.82,0,5.76,1
4/23/2018,1.9300,1,0.01,1,-0.06,0,-3.20,0
4/24/2018,0.2800,1,-1.34,0,-1.74,0,10.28,1
4/25/2018,0.3300,1,0.18,1,0.25,1,-1.00,0
4/26/2018,0.9000,1,1.04,1,0.99,1,-8.97,0
4/27/2018,-1.1100,0,0.11,1,-0.05,0,-5.11,0
4/30/2018,1.5300,1,-0.82,0,-0.61,0,3.37,1
5/1/2018,1.0600,1,0.25,1,-0.27,0,-2.76,0
5/2/2018,2.9700,1,-0.72,0,-0.72,0,3.10,1
5/3/2018,-0.2800,0,-0.23,0,0.02,1,-0.44,0
5/4/2018,-1.5600,0,1.28,1,1.39,1,-7.11,0
5/7/2018,1.6500,1,0.35,1,0.39,1,-0.14,0
5/8/2018,-1.0700,0,-0.03,0,0.01,1,-0.27,0
5/9/2018,0.8400,1,0.97,1,0.75,1,-8.77,0
5/10/2018,-1.6600,0,0.94,1,0.80,1,-1.42,0
5/11/2018,-0.9200,0,0.17,1,0.37,1,-4.38,0
5/14/2018,0.0400,1,0.09,1,0.27,1,2.21,1
5/15/2018,-1.6600,0,-0.68,0,-0.78,0,13.15,1
5/16/2018,0.2800,1,0.41,1,0.25,1,-8.27,0
5/17/2018,1.2600,1,-0.09,0,-0.22,0,0.07,1
5/18/2018,0.3900,1,-0.26,0,0.00,0,-0.07,0
5/21/2018,-0.7700,0,0.74,1,1.21,1,-2.53,0
5/22/2018,-0.8300,0,-0.31,0,-0.72,0,1.07,1
5/23/2018,-3.0100,0,0.32,1,0.21,1,-4.84,0
5/24/2018,-1.2400,0,-0.20,0,-0.30,0,-0.40,0
5/25/2018,0.7500,1,-0.24,0,-0.24,0,5.51,1
5/29/2018,-0.2000,0,-1.16,0,-1.58,0,28.74,1
5/30/2018,-0.4600,0,1.27,1,1.26,1,-12.22,0
5/31/2018,0.8800,1,-0.69,0,-1.02,0,3.28,1
6/1/2018,-0.5200,0,1.08,1,0.90,1,-12.77,0
6/4/2018,1.8000,1,0.45,1,0.72,1,-5.35,0
6/5/2018,0.1300,1,0.07,1,-0.06,0,-2.67,0
6/6/2018,-0.5700,0,0.86,1,1.40,1,-6.13,0
6/7/2018,-1.0400,0,-0.07,0,0.38,1,4.21,1
6/8/2018,-0.3600,0,0.31,1,0.30,1,0.41,1
6/11/2018,1.1900,1,0.11,1,0.02,1,1.40,1
6/12/2018,1.0500,1,0.17,1,-0.01,0,-0.08,0
6/13/2018,2.6800,1,-0.40,0,-0.47,0,4.86,1
6/14/2018,-1.5800,0,0.25,1,-0.10,0,-6.34,0
6/15/2018,1.1000,1,-0.10,0,-0.34,0,-1.16,0
6/18/2018,0.8800,1,-0.21,0,-0.41,0,2.75,1
6/19/2018,-3.1100,0,-0.40,0,-1.15,0,8.45,1
6/20/2018,-0.0300,0,0.17,1,-0.17,0,-4.19,0
6/21/2018,0.3500,1,-0.63,0,-0.80,0,14.46,1
6/22/2018,1.9900,1,0.19,1,0.49,1,-5.94,0
6/25/2018,0.0900,1,-1.37,0,-1.33,0,25.85,1
6/26/2018,0.9700,1,0.22,1,0.12,1,-8.14,0
6/27/2018,0.7400,1,-0.86,0,-0.68,0,12.50,1
6/28/2018,3.1300,1,0.62,1,0.41,1,-5.92,0
6/29/2018,0.1000,1,0.08,1,0.23,1,-4.51,0
7/2/2018,-0.4600,0,0.31,1,0.15,1,-3.05,0
7/3/2018,-0.3700,0,-0.49,0,-0.54,0,3.46,1
7/5/2018,-1.2100,0,0.86,1,0.75,1,-7.25,0
7/6/2018,-3.8500,0,0.85,1,0.41,1,-10.69,0
7/9/2018,-0.1300,0,0.88,1,1.31,1,-5.09,0
7/10/2018,0.2700,1,0.35,1,0.58,1,-0.39,0
7/11/2018,-1.6300,0,-0.71,0,-0.88,0,7.83,1
7/12/2018,-0.3300,0,0.87,1,0.91,1,-7.70,0
7/13/2018,-1.1900,0,0.11,1,0.38,1,-3.18,0
7/16/2018,-0.9000,0,-0.10,0,0.18,1,5.34,1
7/17/2018,0.1100,1,0.40,1,0.22,1,-6.00,0
7/18/2018,0.0500,1,0.22,1,0.32,1,0.33,1
7/19/2018,0.0000,0,-0.40,0,-0.53,0,6.36,1
7/20/2018,2.7600,1,-0.09,0,-0.03,0,-0.08,0
7/23/2018,0.0200,1,0.18,1,-0.06,0,-1.87,0
7/24/2018,1.1200,1,0.48,1,0.79,1,-1.66,0
7/25/2018,2.7700,1,0.91,1,0.68,1,-0.97,0
7/26/2018,-0.5400,0,-0.30,0,0.44,1,-1.22,0
7/27/2018,-0.1500,0,-0.66,0,-0.30,0,7.33,1
7/30/2018,-2.0400,0,-0.58,0,-0.57,0,9.44,1
7/31/2018,-3.6400,0,0.49,1,0.43,1,-10.03,0
8/1/2018,0.9600,1,-0.10,0,-0.32,0,2.49,1
8/2/2018,2.6400,1,0.49,1,-0.03,0,-7.30,0
8/3/2018,-1.5400,0,0.46,1,0.54,1,-4.51,0
8/6/2018,-0.9100,0,0.35,1,0.16,1,-3.18,0
8/7/2018,3.7300,1,0.28,1,0.50,1,-3.02,0
8/8/2018,-0.6800,0,-0.03,0,-0.18,0,-0.73,0
8/9/2018,-0.1200,0,-0.14,0,-0.29,0,3.87,1
8/10/2018,-0.6900,0,-0.71,0,-0.77,0,16.77,1
8/13/2018,1.1400,1,-0.40,0,-0.50,0,12.31,1
8/14/2018,-4.1100,0,0.64,1,0.45,1,-9.95,0
8/15/2018,-0.8200,0,-0.76,0,-0.54,0,9.99,1
8/16/2018,-1.5700,0,0.79,1,1.58,1,-8.13,0
8/17/2018,0.3100,1,0.33,1,0.43,1,-6.02,0
8/20/2018,-1.9800,0,0.24,1,0.35,1,-1.19,0
8/21/2018,-1.2600,0,0.21,1,0.25,1,2.96,1
8/22/2018,2.0900,1,-0.04,0,-0.34,0,-4.74,0
8/23/2018,0.0300,1,-0.17,0,-0.30,0,1.31,1
8/24/2018,4.8100,1,0.62,1,0.52,1,-3.38,0
8/27/2018,-2.3300,0,0.77,1,1.01,1,1.42,1
8/28/2018,-3.4400,0,0.03,1,0.06,1,2.80,1
8/29/2018,-0.9100,0,0.57,1,0.23,1,-2.00,0
8/30/2018,-2.9800,0,-0.44,0,-0.53,0,10.45,1
8/31/2018,1.5300,1,0.01,1,-0.09,0,-4.95,0
9/4/2018,-2.0200,0,-0.17,0,-0.05,0,2.33,1
9/5/2018,1.6300,1,-0.28,0,0.09,1,5.70,1
9/6/2018,0.0100,1,-0.37,0,0.08,1,5.32,1
9/7/2018,-2.0400,0,-0.22,0,-0.31,0,1.57,1
9/10/2018,-0.2800,0,0.19,1,-0.23,0,-4.84,0
9/11/2018,0.4400,1,0.37,1,0.44,1,-6.64,0
9/12/2018,0.5800,1,0.04,1,0.11,1,-0.61,0
9/13/2018,0.1700,1,0.53,1,0.57,1,-5.86,0
9/14/2018,0.8100,1,0.03,1,0.03,1,-2.43,0
9/17/2018,-0.0500,0,-0.56,0,-0.35,0,13.34,1
9/18/2018,-1.3700,0,0.54,1,0.71,1,-6.51,0
9/19/2018,0.4300,1,0.13,1,0.61,1,-8.13,0
9/20/2018,1.5800,1,0.78,1,0.95,1,0.43,1
9/21/2018,0.3300,1,-0.04,0,0.32,1,-1.02,0
9/24/2018,0.1600,1,-0.35,0,-0.68,0,4.45,1
9/25/2018,0.7100,1,-0.13,0,-0.26,0,1.80,1
9/26/2018,0.2300,1,-0.33,0,-0.40,0,3.78,1
9/27/2018,-0.2300,0,0.28,1,0.21,1,-3.72,0
9/28/2018,0.3000,1,0.00,0,0.07,1,-2.34,0
10/1/2018,1.1200,1,0.36,1,0.73,1,-0.99,0
10/2/2018,0.1900,1,-0.04,0,0.46,1,0.42,1
10/3/2018,-0.5300,0,0.07,1,0.20,1,-3.65,0
10/4/2018,0.2600,1,-0.82,0,-0.75,0,22.48,1
10/5/2018,0.3900,1,-0.55,0,-0.68,0,4.22,1
10/8/2018,-0.1000,0,-0.04,0,0.15,1,5.87,1
10/9/2018,-0.0600,0,-0.14,0,-0.21,0,1.66,1
10/10/2018,-0.6800,0,-3.29,0,-3.15,0,43.95,1
10/11/2018,0.8300,1,-2.06,0,-2.13,0,8.80,1
10/12/2018,0.8800,1,1.42,1,1.15,1,-14.69,0
10/15/2018,-0.7100,0,-0.59,0,-0.35,0,-0.05,0
10/16/2018,0.0900,1,2.15,1,2.17,1,-17.28,0
10/17/2018,0.4700,1,-0.03,0,-0.36,0,-1.25,0
10/18/2018,0.6700,1,-1.44,0,-1.27,0,15.29,1
10/19/2018,-0.2300,0,-0.04,0,0.26,1,-0.85,0
10/22/2018,-0.0300,0,-0.43,0,-0.50,0,-1.26,0
10/23/2018,0.4000,1,-0.55,0,-0.50,0,5.45,1
10/24/2018,0.7800,1,-3.09,0,-2.41,0,21.83,1
10/25/2018,0.3600,1,1.86,1,1.63,1,-4.00,0
10/26/2018,0.2500,1,-1.73,0,-1.19,0,-0.25,0
10/29/2018,1.4800,1,-0.66,0,-0.99,0,2.24,1
10/30/2018,0.5100,1,1.57,1,1.77,1,-5.47,0
10/31/2018,0.0000,0,1.09,1,0.97,1,-9.08,0
11/1/2018,0.3200,1,1.06,1,1.06,1,-8.90,0
11/2/2018,1.5800,1,-0.63,0,-0.43,0,0.88,1
11/5/2018,0.1800,1,0.56,1,0.76,1,2.31,1
11/6/2018,-0.0800,0,0.63,1,0.68,1,-0.25,0
11/7/2018,1.0100,1,2.12,1,2.13,1,-17.83,0
11/8/2018,-1.2800,0,-0.25,0,0.04,1,2.20,1
11/9/2018,-0.0800,0,-0.92,0,-0.77,0,3.83,1
11/12/2018,0.1000,1,-1.97,0,-2.32,0,17.80,1
11/13/2018,0.6900,1,-0.15,0,-0.40,0,-2.10,0
11/14/2018,0.5500,1,-0.76,0,-0.81,0,6.14,1
11/15/2018,1.4000,1,1.06,1,0.83,1,-5.98,0
11/16/2018,0.2800,1,0.22,1,0.49,1,-9.21,0
11/19/2018,1.3800,1,-1.66,0,-1.56,0,10.80,1
11/20/2018,-0.1400,0,-1.82,0,-2.21,0,11.84,1
11/21/2018,1.1700,1,0.30,1,0.00,0,-7.47,0
11/23/2018,-0.7000,0,-0.66,0,-0.73,0,3.46,1
11/26/2018,0.7400,1,1.55,1,1.46,1,-12.17,0
11/27/2018,-2.9900,0,0.33,1,0.44,1,0.63,1
11/28/2018,0.0400,1,2.30,1,2.50,1,-2.79,0
11/29/2018,0.8700,1,-0.22,0,-0.11,0,1.62,1
11/30/2018,1.1100,1,0.82,1,0.79,1,-3.83,0
12/3/2018,-1.4500,0,1.09,1,1.13,1,-9.02,0
12/4/2018,-1.9100,0,-3.24,0,-3.10,0,26.16,1
12/6/2018,0.8000,1,-0.15,0,-0.32,0,2.17,1
12/7/2018,-0.3200,0,-2.33,0,-2.24,0,9.63,1
12/10/2018,0.2500,1,0.18,1,0.14,1,-2.54,0
12/11/2018,-2.6700,0,-0.04,0,-0.22,0,-3.89,0
12/12/2018,-1.1200,0,0.54,1,0.64,1,-1.38,0
12/13/2018,-1.2600,0,-0.02,0,0.29,1,-3.77,0
12/14/2018,1.4200,1,-1.91,0,-2.02,0,4.75,1
12/17/2018,-1.2400,0,-2.08,0,-2.11,0,13.36,1
12/18/2018,0.3800,1,0.01,1,0.35,1,4.32,1
12/19/2018,1.1200,1,-1.54,0,-1.49,0,0.00,0
12/20/2018,-1.3000,0,-1.58,0,-1.99,0,10.95,1
12/21/2018,-0.2100,0,-2.06,0,-1.81,0,6.10,1
12/24/2018,0.7400,1,-2.71,0,-2.91,0,19.79,1
12/26/2018,-0.0500,0,4.96,1,4.98,1,-15.69,0
12/27/2018,-0.3300,0,0.86,1,1.14,1,-1.48,0
12/28/2018,0.0100,1,-0.12,0,-0.33,0,-5.41,0
12/31/2018,1.7300,1,0.85,1,1.15,1,-10.30,0
1/2/2019,-0.9700,0,0.13,1,0.08,1,-8.65,0
1/3/2019,0.1300,1,-2.48,0,-2.83,0,9.60,1
1/4/2019,-0.1200,0,3.43,1,3.29,1,-15.99,0
1/7/2019,0.2400,1,0.70,1,0.42,1,0.09,1
1/8/2019,0.7100,1,0.97,1,1.09,1,-4.35,0
1/9/2019,0.7500,1,0.41,1,0.39,1,-2.39,0
1/10/2019,0.6700,1,0.45,1,0.51,1,-2.40,0
1/11/2019,1.1700,1,-0.01,0,-0.02,0,-6.72,0
1/14/2019,1.4500,1,-0.53,0,-0.36,0,4.84,1
1/15/2019,-1.2200,0,1.07,1,0.65,1,-2.46,0
1/16/2019,0.2700,1,0.22,1,0.59,1,2.37,1
1/17/2019,-0.5000,0,0.76,1,0.67,1,-5.15,0
1/18/2019,0.9900,1,1.32,1,1.38,1,-1.44,0
1/22/2019,-0.0300,0,-1.42,0,-1.22,0,16.85,1
1/23/2019,0.3300,1,0.22,1,0.70,1,-6.15,0
1/24/2019,0.4900,1,0.14,1,-0.09,0,-3.23,0
1/25/2019,-0.7600,0,0.85,1,0.75,1,-7.78,0
1/28/2019,-0.2200,0,-0.78,0,-0.84,0,8.32,1
1/29/2019,0.9800,1,-0.15,0,0.21,1,1.38,1
1/30/2019,-0.5400,0,1.55,1,1.77,1,-7.68,0
1/31/2019,0.4200,1,0.86,1,-0.06,0,-6.17,0
2/1/2019,1.4600,1,0.09,1,0.26,1,-2.60,0
2/4/2019,0.2900,1,0.68,1,0.70,1,-2.54,0
2/5/2019,-1.7300,0,0.47,1,0.68,1,-1.02,0
2/6/2019,0.3200,1,-0.22,0,-0.08,0,-1.22,0
2/7/2019,-0.3100,0,-0.94,0,-0.87,0,6.44,1
2/8/2019,1.4000,1,0.07,1,-0.25,0,-3.97,0
2/11/2019,-0.5000,0,0.07,1,-0.21,0,1.59,1
2/12/2019,-1.6600,0,1.29,1,1.49,1,-3.38,0
2/13/2019,-0.4800,0,0.30,1,0.46,1,1.43,1
2/14/2019,0.2700,1,-0.27,0,-0.41,0,3.64,1
2/15/2019,1.3800,1,1.09,1,1.74,1,-8.08,0
2/19/2019,0.8800,1,0.15,1,0.03,1,-0.20,0
2/20/2019,-0.8300,0,0.18,1,0.24,1,-5.78,0
2/21/2019,0.7400,1,-0.35,0,-0.40,0,3.14,1
2/22/2019,-0.1400,0,0.64,1,0.70,1,-6.57,0
2/25/2019,1.9700,1,0.12,1,0.23,1,9.92,1
2/26/2019,0.3400,1,-0.08,0,-0.13,0,2.15,1
2/27/2019,2.4200,1,-0.05,0,-0.28,0,-3.10,0
2/28/2019,-0.0900,0,-0.28,0,-0.27,0,0.54,1
3/1/2019,0.4000,1,0.69,1,0.43,1,-8.19,0
3/4/2019,0.2000,1,-0.39,0,-0.79,0,7.81,1
3/5/2019,-2.5000,0,-0.11,0,-0.05,0,0.75,1
3/6/2019,1.8400,1,-0.65,0,-0.52,0,6.78,1
3/7/2019,-2.6700,0,-0.81,0,-0.78,0,5.40,1
3/8/2019,-1.2000,0,-0.21,0,-0.09,0,-3.25,0
3/11/2019,-0.5900,0,1.47,1,0.79,1,-10.72,0
3/12/2019,-0.5000,0,0.30,1,-0.38,0,-3.91,0
3/13/2019,0.6800,1,0.69,1,0.58,1,-2.61,0
3/14/2019,-0.5900,0,-0.09,0,0.03,1,0.67,1
3/15/2019,-0.5900,0,0.50,1,0.54,1,-4.59,0
3/18/2019,0.9100,1,0.37,1,0.25,1,1.71,1
3/19/2019,-0.7600,0,-0.01,0,-0.10,0,3.51,1
3/20/2019,0.0500,1,-0.29,0,-0.55,0,2.58,1
3/21/2019,1.5100,1,1.09,1,0.84,1,-2.01,0
3/22/2019,0.0400,1,-1.90,0,-1.77,0,20.91,1
3/25/2019,-0.0100,0,-0.08,0,0.06,1,-0.91,0
3/26/2019,0.7200,1,0.72,1,0.55,1,-10.10,0
3/27/2019,0.6400,1,-0.46,0,-0.13,0,3.20,1
3/28/2019,0.3200,1,0.36,1,0.36,1,-4.75,0
3/29/2019,1.7100,1,0.67,1,0.82,1,-4.99,0
4/1/2019,0.9800,1,1.16,1,1.27,1,-2.26,0
4/2/2019,-0.4600,0,0.00,0,-0.30,0,-0.30,0
4/3/2019,-3.0600,0,0.21,1,0.15,1,2.84,1
4/4/2019,-0.0800,0,0.21,1,0.64,1,-1.16,0
4/5/2019,-0.3100,0,0.46,1,0.15,1,-5.60,0
4/8/2019,1.9000,1,0.10,1,-0.32,0,2.81,1
4/9/2019,-0.7900,0,-0.61,0,-0.72,0,8.35,1
4/10/2019,-1.1200,0,0.35,1,0.03,1,-6.86,0
4/11/2019,-0.6900,0,0.00,0,-0.05,0,-2.11,0
4/12/2019,0.3900,1,0.66,1,1.03,1,-7.76,0
4/15/2019,0.2400,1,-0.06,0,-0.10,0,2.58,1
4/16/2019,0.2900,1,0.05,1,0.26,1,-1.14,0
4/17/2019,-0.3000,0,-0.23,0,-0.01,0,3.45,1
4/18/2019,1.4500,1,0.16,1,0.42,1,-4.05,0
4/22/2019,0.5200,1,0.10,1,-0.18,0,2.73,1
4/23/2019,0.5200,1,0.88,1,0.55,1,-1.13,0
4/24/2019,-0.1500,0,-0.22,0,-0.22,0,7.00,1
4/25/2019,1.1500,1,-0.04,0,-0.51,0,0.84,1
4/26/2019,1.1100,1,0.47,1,0.31,1,-3.92,0
4/29/2019,0.9400,1,0.11,1,0.04,1,2.99,1
4/30/2019,1.7900,1,0.10,1,0.15,1,0.08,1
5/1/2019,0.8200,1,-0.75,0,-0.61,0,12.80,1
5/2/2019,-0.0900,0,-0.21,0,-0.46,0,-2.57,0
5/3/2019,-2.0000,0,0.96,1,0.75,1,-10.75,0
5/6/2019,-0.9700,0,-0.45,0,-0.25,0,19.97,1
5/7/2019,0.0500,1,-1.65,0,-1.79,0,25.13,1
5/8/2019,0.1600,1,-0.16,0,0.01,1,0.41,1
5/9/2019,0.0100,1,-0.30,0,-0.54,0,-1.55,0
5/10/2019,0.3100,1,0.37,1,0.44,1,-16.02,0
5/13/2019,-0.1400,0,-2.41,0,-2.38,0,28.12,1
5/14/2019,1.5900,1,0.80,1,0.82,1,-12.12,0
5/15/2019,1.0100,1,0.58,1,0.45,1,-8.97,0
5/16/2019,0.6800,1,0.89,1,0.84,1,-7.00,0
5/17/2019,1.3000,1,-0.58,0,-0.38,0,4.38,1
5/20/2019,-2.7500,0,-0.67,0,-0.33,0,2.19,1
5/21/2019,-1.1900,0,0.85,1,0.77,1,-8.34,0
5/22/2019,0.5300,1,-0.28,0,-0.39,0,-1.34,0
5/23/2019,1.4700,1,-1.19,0,-1.11,0,14.71,1
5/24/2019,-1.1300,0,0.14,1,0.37,1,-6.32,0
5/28/2019,-0.4000,0,-0.84,0,-0.93,0,10.41,1
5/29/2019,1.3700,1,-0.69,0,-0.87,0,2.29,1
5/30/2019,-1.0000,0,0.21,1,0.17,1,-3.35,0
